city,system,section_heading,sentence,raw_number,parsed_value,is_percentage,label,justification
london,pipeline,Notable Initiatives,"Of these, 27 FSIs are classified as high-popularity, indicating significant local engagement or impact, while 52 incorporate educational components such as workshops or training programs.",52,52.0,False,AUDITABLE_DIRECT,exact match to evidence value 52
london,pipeline,Notable Initiatives,"Additionally, 63 FSIs organize events, suggesting a strong emphasis on community interaction and outreach.",63,63.0,False,AUDITABLE_DIRECT,exact match to evidence value 63
london,pipeline,Notable Initiatives,"Westminster’s 33 FSIs represent over a third of London’s total, underscoring its role as a hub for food-sharing activity, while Lambeth’s 7 FSIs, though fewer, still contribute meaningfully to local efforts.",33,33.0,False,AUDITABLE_DIRECT,exact match to evidence value 33
london,pipeline,Notable Initiatives,"Westminster’s 33 FSIs represent over a third of London’s total, underscoring its role as a hub for food-sharing activity, while Lambeth’s 7 FSIs, though fewer, still contribute meaningfully to local efforts.",7,7.0,False,AUDITABLE_DIRECT,exact match to evidence value 7
london,pipeline,Notable Initiatives,"Notably, 52 FSIs with educational components outnumber those without, implying a strategic focus on long-term behavioral change or knowledge transfer.",52,52.0,False,AUDITABLE_DIRECT,exact match to evidence value 52
london,pipeline,Notable Initiatives,"In contrast, 63 FSIs organizing events suggest a broader emphasis on immediate community engagement, potentially reflecting differing priorities between initiatives.",63,63.0,False,AUDITABLE_DIRECT,exact match to evidence value 63
london,baseline,(title/intro),"A multimodal, source-grounded review of 115 candidate URLs using the supplied approximate coordinates.",115,115.0,False,AUDITABLE_DIRECT,exact match to evidence value 115
london,baseline,Geographic Distribution,"The 34 retained initiatives are spread across inner, north, east, south and west London, while several networks operate at more than one site.",34,34.0,False,AUDITABLE_DIRECT,exact match to evidence value 34
london,baseline,Geographic Distribution,Map of the 19 retained entries whose supplied coordinate pairs fall within London.,19,19.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Types of Food Sharing Initiatives,"Community gardens and seed-sharing projects form the largest category, with nine of the 34 retained initiatives.",34,34.0,False,AUDITABLE_DIRECT,exact match to evidence value 34
london,baseline,Operational and Funding Models,"Energy Garden combines community groups with Transport for London, Network Rail, Groundwork and an initial £750,000 People's Postcode Lottery grant.","750,000",750000.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The largest recurring reach figure is reported by Food Bank Aid, which supports approximately 20,000 people, including 5,000 children, each week through 33 food banks.","20,000",20000.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The largest recurring reach figure is reported by Food Bank Aid, which supports approximately 20,000 people, including 5,000 children, each week through 33 food banks.","5,000",5000.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The largest recurring reach figure is reported by Food Bank Aid, which supports approximately 20,000 people, including 5,000 children, each week through 33 food banks.",33,33.0,False,AUDITABLE_DIRECT,exact match to evidence value 33
london,baseline,Reach and Activity,City Harvest reports rescued food equivalent to more than 1.2 million meals each month.,1.2,1.2,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,Plan Zheroes reports more than 500 tonnes redistributed and over one million meal equivalents between 2010 and 2024.,500,500.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,Plan Zheroes reports more than 500 tonnes redistributed and over one million meal equivalents between 2010 and 2024.,2010,2010.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,Plan Zheroes reports more than 500 tonnes redistributed and over one million meal equivalents between 2010 and 2024.,2024,2024.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,Soup Kitchen London states that nearly 200 guests are supported daily and that thousands of volunteers contribute annually.,200,200.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,West Hampstead Community Food Hub reports more than 140 households receiving parcels each week.,140,140.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The historical Lewisham Food Hub article records a peak of 1,500 people per week across 12 projects and 50 tonnes distributed during the 2020 emergency response.","1,500",1500.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The historical Lewisham Food Hub article records a peak of 1,500 people per week across 12 projects and 50 tonnes distributed during the 2020 emergency response.",12,12.0,False,AUDITABLE_DIRECT,exact match to evidence value 12
london,baseline,Reach and Activity,"The historical Lewisham Food Hub article records a peak of 1,500 people per week across 12 projects and 50 tonnes distributed during the 2020 emergency response.",50,50.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"The historical Lewisham Food Hub article records a peak of 1,500 people per week across 12 projects and 50 tonnes distributed during the 2020 emergency response.",2020,2020.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"In-Deep reports up to 100 people at each community dinner, while Cook for Good describes meals for around 50 pantry members.",100,100.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"In-Deep reports up to 100 people at each community dinner, while Cook for Good describes meals for around 50 pantry members.",50,50.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"Energy Garden reports 30 station gardens, 67 community groups and education for 2,188 schoolchildren.",30,30.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Reach and Activity,"Energy Garden reports 30 station gardens, 67 community groups and education for 2,188 schoolchildren.",67,67.0,False,AUDITABLE_DERIVED,sum(34+33)=67
london,baseline,Reach and Activity,"Energy Garden reports 30 station gardens, 67 community groups and education for 2,188 schoolchildren.","2,188",2188.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Digital Presence and Accessibility,"Several retained pages provide current operational details, including 2026 opening notices from Fareshares and weekly schedules for the Bridge, Leytonstone and Sustainable Merton community fridges.",2026,2026.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Digital Presence and Accessibility,"The London Freedom Seed Bank published a July 2025 reflection on its spring distribution season, while the Sufra page provides current garden opening and market information.",2025,2025.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Digital Presence and Accessibility,"Some retained pages are explicitly historical, including the 2020 Lewisham Food Hub report and pandemic-era activity described on the Made in Hackney podcast page.",2020,2020.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Digital Presence and Accessibility,"Eighty-one of the 115 input URLs were discarded because they were inaccessible, duplicated another candidate, described activity outside London, documented only a one-off or ended activity, or were not distinct initiative-level FSI pages.",115,115.0,False,AUDITABLE_DIRECT,exact match to evidence value 115
london,baseline,Notable Initiatives,Food Bank Aid is notable for coordinating weekly requested goods across 33 food banks rather than distributing a standard undifferentiated supply.,33,33.0,False,AUDITABLE_DIRECT,exact match to evidence value 33
london,baseline,Notable Initiatives,"City Harvest represents the largest monthly redistribution scale stated by a retained page, at more than 1.2 million meal equivalents.",1.2,1.2,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Notable Initiatives,"Alexandra Rose uses produce vouchers within healthcare-linked pilots, and its page reports almost 200 participants across two London boroughs.",200,200.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Notable Initiatives,In-Deep uses three- course community dinners and live music to address social isolation among people over 50 as well as access to an affordable meal.,50,50.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Notable Initiatives,"Screening outcome: 34 of the 115 input URLs were retained as genuine, distinct London FSIs and 81 were discarded.",34,34.0,False,AUDITABLE_DIRECT,exact match to evidence value 34
london,baseline,Notable Initiatives,"Screening outcome: 34 of the 115 input URLs were retained as genuine, distinct London FSIs and 81 were discarded.",115,115.0,False,AUDITABLE_DIRECT,exact match to evidence value 115
london,baseline,Notable Initiatives,"Screening outcome: 34 of the 115 input URLs were retained as genuine, distinct London FSIs and 81 were discarded.",81,81.0,False,AUDITABLE_DERIVED,sum(80+1)=81
london,baseline,Notable Initiatives,"The discarded set comprised 4 duplicate; 6 outside london or wrong country; 12 one-off, ended or archival without current evidence; 25 inaccessible or technically blocked; 34 directory, umbrella, commercial, policy or otherwise not a distinct fsi.",4,4.0,False,AUDITABLE_DIRECT,exact match to evidence value 4
london,baseline,Notable Initiatives,"The discarded set comprised 4 duplicate; 6 outside london or wrong country; 12 one-off, ended or archival without current evidence; 25 inaccessible or technically blocked; 34 directory, umbrella, commercial, policy or otherwise not a distinct fsi.",6,6.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
london,baseline,Notable Initiatives,"The discarded set comprised 4 duplicate; 6 outside london or wrong country; 12 one-off, ended or archival without current evidence; 25 inaccessible or technically blocked; 34 directory, umbrella, commercial, policy or otherwise not a distinct fsi.",12,12.0,False,AUDITABLE_DIRECT,exact match to evidence value 12
london,baseline,Notable Initiatives,"The discarded set comprised 4 duplicate; 6 outside london or wrong country; 12 one-off, ended or archival without current evidence; 25 inaccessible or technically blocked; 34 directory, umbrella, commercial, policy or otherwise not a distinct fsi.",25,25.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
